version,trial,kills,deaths,wave,alive,hp,enemyCount,durationSec,avgFps,minFps,maxEnemies,botType,levelId,mode,aimbotOff,jsonlFile,corrBuckets
v24,3,9,0,3,1,1,4,98,60.0,59.1,6,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t3.jsonl,0
v24,4,3,0,2,1,1,4,97,60.0,59.4,4,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t4.jsonl,0
v24,5,0,0,1,1,1,3,98,60.0,59.1,3,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t5.jsonl,0
v24,6,8,0,3,1,1,5,97,60.0,59.4,6,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t6.jsonl,0
v24,7,1,0,1,1,1,2,96,60.0,59.3,3,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t7.jsonl,0
v24,9,5,0,2,1,1,2,98,60.0,59.0,4,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t9.jsonl,0
v24,10,15,0,4,1,1,5,97,60.0,59.4,7,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t10.jsonl,0
v24,11,2,0,1,1,1,1,98,60.0,59.1,3,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t11.jsonl,0
v24,12,10,2,1,0,0,0,98,59.5,44.5,6,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t12.jsonl,0
v24,13,10,1,3,0,0,3,97,59.8,43.6,6,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t13.jsonl,0
v24,14,2,0,1,1,1,1,97,60.0,59.5,3,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t14.jsonl,0
v24,15,3,1,2,1,1,4,97,60.0,59.2,4,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t15.jsonl,0
v24,16,13,0,4,1,1,7,97,60.0,59.2,7,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t16.jsonl,0
v24,17,1,0,1,1,1,2,97,60.0,59.4,3,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t17.jsonl,0
v24,18,1,0,1,1,1,2,98,60.0,59.3,3,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t18.jsonl,0
v24,19,5,0,2,1,1,2,100,59.9,54.3,4,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t19.jsonl,0
v24,20,13,1,4,0,0,0,100,59.8,49.7,6,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t20.jsonl,0
v24,21,2,0,1,1,1,1,99,60.0,59.6,3,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t21.jsonl,0
v24,22,3,2,1,0,0,0,100,59.5,41.9,4,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t22.jsonl,0
v24,23,6,0,2,1,1,1,100,60.0,59.3,4,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t23.jsonl,0
v24,24,2,0,1,1,1,1,100,59.9,55.9,3,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t24.jsonl,0
v24,25,12,0,3,1,1,1,99,60.0,57.6,6,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t25.jsonl,0
v24,26,0,1,1,0,0,0,100,59.8,54.3,3,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t26.jsonl,0
v24,27,9,0,3,1,1,4,100,60.0,57.1,6,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t27.jsonl,0
v24,28,12,0,3,1,1,1,100,60.0,59.4,6,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t28.jsonl,0
v24,29,6,0,2,1,1,1,100,59.9,56.0,4,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t29.jsonl,17
v24,30,4,2,2,0,0,3,100,59.9,58.1,4,hunter,custom-c69c5ff7-f4e,survival,0,v24-custom-c69c5ff7-f4e-t30.jsonl,0
v24,1,6,1,1,1,1,3,99,59.7,46.0,4,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t1.jsonl,13
v24,2,3,1,1,0,0,0,100,59.6,37.3,4,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t2.jsonl,6
v24,3,2,0,1,1,1,1,100,60.0,59.5,3,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t3.jsonl,0
v24,4,7,0,3,1,1,6,98,59.9,54.3,6,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t4.jsonl,9
v24,5,4,0,2,1,1,3,99,59.9,56.2,4,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t5.jsonl,0
v24,6,1,0,1,1,1,2,99,60.0,58.7,3,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t6.jsonl,4
v24,7,12,1,3,0,0,1,99,59.6,44.5,6,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t7.jsonl,14
v24,8,4,1,1,1,1,0,99,59.6,44.0,4,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t8.jsonl,11
v24,9,4,1,1,0,0,0,98,59.4,39.9,4,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t9.jsonl,7
v24,10,2,0,1,1,1,1,99,59.9,56.6,3,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t10.jsonl,0
v24,11,1,1,1,1,1,2,98,59.7,43.9,3,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t11.jsonl,1
v24,12,3,2,1,1,1,0,98,59.2,38.6,4,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t12.jsonl,10
v24,13,2,1,1,0,0,1,99,59.6,44.6,3,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t13.jsonl,1
v24,14,1,3,1,0,0,0,98,59.5,49.8,3,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t14.jsonl,5
v24,15,3,0,2,1,1,4,98,59.9,53.9,4,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t15.jsonl,0
v24,16,1,0,1,1,1,2,98,59.9,55.9,3,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t16.jsonl,0
v24,17,1,0,1,1,1,2,99,59.9,57.8,3,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t17.jsonl,0
v24,18,2,3,1,0,0,0,99,59.5,40.5,3,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t18.jsonl,6
v24,19,3,0,2,1,1,4,100,60.0,57.7,4,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t19.jsonl,0
v24,20,1,0,1,1,1,2,98,59.9,55.9,3,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t20.jsonl,0
v24,21,1,0,1,1,1,2,106,60.0,59.2,3,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t21.jsonl,6
v24,22,3,0,2,1,1,4,99,60.0,56.1,4,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t22.jsonl,3
v24,23,2,2,1,1,1,3,99,59.8,49.9,3,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t23.jsonl,0
v24,24,0,2,1,0,0,3,99,59.8,47.9,3,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t24.jsonl,0
v24,25,2,0,1,1,1,1,99,59.9,56.1,3,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t25.jsonl,1
v24,26,3,1,1,1,1,2,98,59.7,48.1,4,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t26.jsonl,5
v24,27,2,1,1,1,1,3,99,60.0,58.7,3,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t27.jsonl,8
v24,28,2,0,1,1,1,1,98,60.0,58.1,3,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t28.jsonl,3
v24,29,5,1,1,0,0,0,98,59.5,30.0,4,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t29.jsonl,10
v24,30,0,0,1,1,1,3,98,60.0,57.6,3,hunter,custom-a6b7c90f-813,survival,0,v24-custom-a6b7c90f-813-t30.jsonl,0
v24,1,12,13,0,1,1,72,100,58.5,46.4,72,passive-nofire,custom-5f697a3b-742,campaign,1,v24-custom-5f697a3b-742-t1-noaim.jsonl,0
v24,2,13,14,0,0,0,71,100,58.6,46.5,72,passive-nofire,custom-5f697a3b-742,campaign,1,v24-custom-5f697a3b-742-t2-noaim.jsonl,0
v24,3,13,12,0,1,1,71,99,59.1,48.5,72,passive-nofire,custom-5f697a3b-742,campaign,1,v24-custom-5f697a3b-742-t3-noaim.jsonl,0
v24,4,13,13,0,1,1,72,100,58.9,49.9,72,passive-nofire,custom-5f697a3b-742,campaign,1,v24-custom-5f697a3b-742-t4-noaim.jsonl,0
v24,5,13,13,0,0,0,71,101,58.7,49.5,72,passive-nofire,custom-5f697a3b-742,campaign,1,v24-custom-5f697a3b-742-t5-noaim.jsonl,0
v24,6,12,13,0,0,0,63,99,59.0,48.0,72,passive-nofire,custom-5f697a3b-742,campaign,1,v24-custom-5f697a3b-742-t6-noaim.jsonl,0
v24,7,14,13,0,1,1,71,102,58.9,49.9,72,passive-nofire,custom-5f697a3b-742,campaign,1,v24-custom-5f697a3b-742-t7-noaim.jsonl,0
v24,8,11,10,0,1,1,60,99,59.3,47.5,72,passive-nofire,custom-5f697a3b-742,campaign,1,v24-custom-5f697a3b-742-t8-noaim.jsonl,0
v24,9,13,14,0,1,1,72,100,58.4,41.9,72,passive-nofire,custom-5f697a3b-742,campaign,1,v24-custom-5f697a3b-742-t9-noaim.jsonl,0
v24,10,13,14,0,1,1,72,100,58.5,45.7,72,passive-nofire,custom-5f697a3b-742,campaign,1,v24-custom-5f697a3b-742-t10-noaim.jsonl,0
v24,11,14,13,0,1,1,71,99,58.8,49.1,72,passive-nofire,custom-5f697a3b-742,campaign,1,v24-custom-5f697a3b-742-t11-noaim.jsonl,0
v24,12,13,14,0,0,0,71,100,58.8,49.5,72,passive-nofire,custom-5f697a3b-742,campaign,1,v24-custom-5f697a3b-742-t12-noaim.jsonl,0
v24,13,13,13,0,0,0,59,99,58.9,49.5,72,passive-nofire,custom-5f697a3b-742,campaign,1,v24-custom-5f697a3b-742-t13-noaim.jsonl,0
