version,trial,kills,deaths,wave,alive,hp,enemyCount,durationSec,avgFps,minFps,maxEnemies,botType,levelId,mode,aimbotOff,jsonlFile,corrBuckets
v27,23,13,0,4,1,1,7,99,59.9,55.8,7,passive,custom-c2738ec4-135,survival,0,v27-custom-c2738ec4-135-t23.jsonl,0
v27,24,8,1,1,1,1,2,99,60.0,59.5,6,passive,custom-c2738ec4-135,survival,0,v27-custom-c2738ec4-135-t24.jsonl,0
v27,25,4,2,2,0,0,2,98,59.8,48.4,4,passive,custom-c2738ec4-135,survival,0,v27-custom-c2738ec4-135-t25.jsonl,0
v27,26,11,1,3,0,0,1,98,59.7,45.3,6,passive,custom-c2738ec4-135,survival,0,v27-custom-c2738ec4-135-t26.jsonl,0
v27,27,9,1,4,0,0,7,99,59.8,45.4,7,passive,custom-c2738ec4-135,survival,0,v27-custom-c2738ec4-135-t27.jsonl,0
v27,28,10,1,1,0,0,0,98,59.6,46.5,6,passive,custom-c2738ec4-135,survival,0,v27-custom-c2738ec4-135-t28.jsonl,0
v27,29,8,2,1,0,0,0,100,59.7,50.4,6,passive,custom-c2738ec4-135,survival,0,v27-custom-c2738ec4-135-t29.jsonl,0
v27,30,12,0,4,1,1,6,98,59.9,58.0,7,passive,custom-c2738ec4-135,survival,0,v27-custom-c2738ec4-135-t30.jsonl,0
v27,2,6,0,2,1,1,1,99,60.0,58.3,4,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t2.jsonl,0
v27,1,5,0,2,1,1,2,98,60.0,59.3,4,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t1.jsonl,0
v27,3,10,1,3,0,0,3,98,59.7,44.8,6,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t3.jsonl,0
v27,4,5,0,2,1,1,2,97,60.0,59.1,4,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t4.jsonl,0
v27,5,3,1,2,0,0,4,97,59.8,50.8,4,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t5.jsonl,0
v27,6,1,0,1,1,1,2,97,60.0,59.0,3,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t6.jsonl,0
v27,7,6,0,2,1,1,1,97,60.0,59.3,4,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t7.jsonl,0
v27,8,10,1,1,1,1,3,98,59.8,47.7,6,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t8.jsonl,0
v27,9,5,0,2,1,1,2,97,60.0,59.1,4,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t9.jsonl,0
v27,10,15,0,4,1,1,5,98,60.0,59.5,7,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t10.jsonl,0
v27,11,7,1,1,0,0,0,98,59.7,47.9,6,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t11.jsonl,0
v27,12,2,0,1,1,1,1,98,60.0,59.2,3,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t12.jsonl,0
v27,13,3,1,1,0,0,0,97,59.8,50.3,3,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t13.jsonl,0
v27,14,2,2,1,0,0,0,97,59.2,41.6,3,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t14.jsonl,0
v27,15,12,0,3,1,1,1,97,60.0,59.4,6,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t15.jsonl,0
v27,16,3,2,1,0,0,0,97,59.6,48.4,4,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t16.jsonl,0
v27,17,11,0,3,1,1,2,98,60.0,59.3,6,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t17.jsonl,0
v27,18,5,1,2,0,0,2,98,59.8,50.4,4,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t18.jsonl,0
v27,19,7,1,1,0,0,6,101,59.8,52.9,6,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t19.jsonl,0
v27,20,2,0,1,1,1,1,100,59.9,55.9,3,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t20.jsonl,0
v27,21,2,2,1,0,0,3,99,59.7,43.9,3,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t21.jsonl,0
v27,22,4,0,2,1,1,3,100,60.0,58.2,4,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t22.jsonl,0
v27,23,1,1,1,0,0,0,99,59.7,48.0,3,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t23.jsonl,0
v27,24,4,0,2,1,1,3,99,60.0,58.4,4,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t24.jsonl,0
v27,25,2,0,1,1,1,1,99,60.0,58.7,3,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t25.jsonl,0
v27,26,3,1,2,1,1,0,100,60.0,58.0,3,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t26.jsonl,0
v27,27,8,1,1,1,1,0,100,59.8,54.0,6,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t27.jsonl,0
v27,28,20,0,5,1,1,0,100,60.0,55.6,7,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t28.jsonl,0
v27,29,2,1,1,0,0,0,100,59.8,56.3,3,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t29.jsonl,8
v27,30,7,1,1,0,0,0,100,59.3,31.7,6,hunter,custom-c69c5ff7-f4e,survival,0,v27-custom-c69c5ff7-f4e-t30.jsonl,0
v27,1,11,0,3,1,1,2,99,60.0,59.6,6,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t1.jsonl,19
v27,2,3,0,2,1,1,4,99,60.0,59.6,4,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t2.jsonl,6
v27,3,4,0,2,1,1,3,99,59.9,56.5,4,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t3.jsonl,11
v27,4,3,0,2,1,1,4,99,59.9,55.6,4,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t4.jsonl,0
v27,5,5,1,1,0,0,0,99,59.6,46.5,4,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t5.jsonl,7
v27,6,6,0,2,1,1,1,98,60.0,58.1,4,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t6.jsonl,9
v27,7,2,0,1,1,1,1,99,59.9,54.8,3,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t7.jsonl,0
v27,8,5,0,2,1,1,2,99,60.0,58.5,4,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t8.jsonl,12
v27,9,1,0,1,1,1,2,99,60.0,58.0,3,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t9.jsonl,0
v27,10,5,1,1,0,0,0,98,59.9,55.9,4,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t10.jsonl,9
v27,11,1,0,1,1,1,2,99,59.9,53.9,3,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t11.jsonl,1
v27,12,2,1,1,1,1,1,99,59.9,49.7,3,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t12.jsonl,0
v27,13,1,1,1,1,1,3,98,60.0,59.5,3,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t13.jsonl,0
v27,14,3,0,2,1,1,4,99,59.9,55.8,4,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t14.jsonl,4
v27,15,2,0,1,1,1,1,99,59.9,56.5,3,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t15.jsonl,0
v27,16,2,0,1,1,1,1,99,59.9,58.2,3,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t16.jsonl,2
v27,17,4,1,1,1,1,3,99,59.9,56.2,4,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t17.jsonl,9
v27,18,0,0,1,1,1,3,99,59.9,54.9,3,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t18.jsonl,0
v27,19,2,1,1,0,0,0,98,59.6,46.6,3,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t19.jsonl,6
v27,20,7,0,3,1,1,0,99,60.0,58.0,4,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t20.jsonl,10
v27,21,1,1,1,0,0,2,99,59.4,39.9,3,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t21.jsonl,0
v27,22,1,0,1,1,1,2,98,60.0,57.8,3,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t22.jsonl,0
v27,24,3,3,1,0,0,0,98,59.7,49.9,3,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t24.jsonl,0
v27,25,2,0,1,1,1,1,99,59.9,56.1,3,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t25.jsonl,0
v27,26,7,0,3,1,1,6,97,60.0,59.2,6,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t26.jsonl,0
v27,27,5,1,2,0,0,2,99,59.7,48.4,4,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t27.jsonl,0
v27,28,2,2,1,0,0,0,97,59.7,46.6,3,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t28.jsonl,0
v27,29,0,3,1,0,0,0,98,59.6,41.8,3,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t29.jsonl,0
v27,30,3,2,1,0,0,0,98,59.6,48.4,4,hunter,custom-a6b7c90f-813,survival,0,v27-custom-a6b7c90f-813-t30.jsonl,0
v27,1,7,6,0,1,1,64,99,58.5,27.4,72,passive-nofire,custom-5f697a3b-742,campaign,1,v27-custom-5f697a3b-742-t1-noaim.jsonl,0
v27,2,3,2,0,1,1,60,101,59.4,48.4,72,passive-nofire,custom-5f697a3b-742,campaign,1,v27-custom-5f697a3b-742-t2-noaim.jsonl,0
v27,3,10,10,0,0,0,71,100,58.8,47.6,72,passive-nofire,custom-5f697a3b-742,campaign,1,v27-custom-5f697a3b-742-t3-noaim.jsonl,0
v27,4,9,10,0,0,0,71,100,58.9,45.8,72,passive-nofire,custom-5f697a3b-742,campaign,1,v27-custom-5f697a3b-742-t4-noaim.jsonl,0
v27,5,6,6,0,1,1,71,100,58.9,48.7,72,passive-nofire,custom-5f697a3b-742,campaign,1,v27-custom-5f697a3b-742-t5-noaim.jsonl,0
v27,6,11,9,0,1,1,71,99,58.7,42.9,72,passive-nofire,custom-5f697a3b-742,campaign,1,v27-custom-5f697a3b-742-t6-noaim.jsonl,0
v27,7,9,8,0,1,1,71,99,58.9,50.4,72,passive-nofire,custom-5f697a3b-742,campaign,1,v27-custom-5f697a3b-742-t7-noaim.jsonl,0
v27,8,5,6,0,0,0,25,99,59.8,52.3,72,passive-nofire,custom-5f697a3b-742,campaign,1,v27-custom-5f697a3b-742-t8-noaim.jsonl,0
v27,9,8,6,0,1,1,56,99,59.4,47.9,72,passive-nofire,custom-5f697a3b-742,campaign,1,v27-custom-5f697a3b-742-t9-noaim.jsonl,0
v27,10,10,9,0,1,1,63,100,59.0,49.5,72,passive-nofire,custom-5f697a3b-742,campaign,1,v27-custom-5f697a3b-742-t10-noaim.jsonl,0
