version,trial,kills,deaths,wave,alive,hp,enemyCount,durationSec,avgFps,minFps,maxEnemies,botType,levelId,mode,aimbotOff,jsonlFile,corrBuckets
v21.7,18,0,0,1,1,1,3,100,59.9,56.4,3,hunter,custom-c69c5ff7-f4e,survival,0,v21.7-custom-c69c5ff7-f4e-t18.jsonl,0
v21.7,19,4,0,2,1,1,3,100,59.8,52.6,4,hunter,custom-c69c5ff7-f4e,survival,0,v21.7-custom-c69c5ff7-f4e-t19.jsonl,0
v21.7,20,6,0,2,1,1,1,99,59.9,56.6,4,hunter,custom-c69c5ff7-f4e,survival,0,v21.7-custom-c69c5ff7-f4e-t20.jsonl,0
v21.7,21,2,1,1,1,1,3,100,60.0,58.3,3,hunter,custom-c69c5ff7-f4e,survival,0,v21.7-custom-c69c5ff7-f4e-t21.jsonl,0
v21.7,22,5,0,2,1,1,2,101,59.9,55.8,4,hunter,custom-c69c5ff7-f4e,survival,0,v21.7-custom-c69c5ff7-f4e-t22.jsonl,0
v21.7,23,10,0,3,1,1,3,100,60.0,59.1,6,hunter,custom-c69c5ff7-f4e,survival,0,v21.7-custom-c69c5ff7-f4e-t23.jsonl,0
v21.7,24,6,1,1,0,0,0,99,59.9,53.6,4,hunter,custom-c69c5ff7-f4e,survival,0,v21.7-custom-c69c5ff7-f4e-t24.jsonl,0
v21.7,25,1,0,1,1,1,2,99,59.9,52.1,3,hunter,custom-c69c5ff7-f4e,survival,0,v21.7-custom-c69c5ff7-f4e-t25.jsonl,0
v21.7,26,1,1,1,1,1,2,101,59.8,50.4,3,hunter,custom-c69c5ff7-f4e,survival,0,v21.7-custom-c69c5ff7-f4e-t26.jsonl,4
v21.7,27,2,2,1,0,0,3,100,59.9,55.8,3,hunter,custom-c69c5ff7-f4e,survival,0,v21.7-custom-c69c5ff7-f4e-t27.jsonl,0
v21.7,28,12,0,3,1,1,1,100,60.0,57.7,6,hunter,custom-c69c5ff7-f4e,survival,0,v21.7-custom-c69c5ff7-f4e-t28.jsonl,34
v21.7,29,11,0,3,1,1,2,100,59.9,57.6,6,hunter,custom-c69c5ff7-f4e,survival,0,v21.7-custom-c69c5ff7-f4e-t29.jsonl,0
v21.7,30,2,0,1,1,1,1,99,60.0,57.6,3,hunter,custom-c69c5ff7-f4e,survival,0,v21.7-custom-c69c5ff7-f4e-t30.jsonl,0
v21.7,1,1,2,1,0,0,0,101,59.9,55.8,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t1.jsonl,0
v21.7,2,2,1,1,0,0,0,99,59.8,50.9,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t2.jsonl,0
v21.7,3,1,2,1,0,0,2,101,59.8,56.2,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t3.jsonl,0
v21.7,4,2,1,1,1,1,3,99,59.8,48.9,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t4.jsonl,0
v21.7,5,3,0,2,1,1,4,100,59.9,56.8,4,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t5.jsonl,0
v21.7,6,5,1,1,1,1,2,100,59.8,53.6,4,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t6.jsonl,0
v21.7,7,7,1,3,0,0,6,99,59.7,44.5,6,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t7.jsonl,13
v21.7,8,3,0,2,1,1,4,99,60.0,59.3,4,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t8.jsonl,4
v21.7,9,3,2,1,0,0,0,99,59.2,45.9,4,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t9.jsonl,0
v21.7,10,2,2,1,1,1,3,100,59.9,56.2,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t10.jsonl,0
v21.7,11,7,0,3,1,1,6,100,59.9,54.5,6,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t11.jsonl,0
v21.7,12,3,1,1,1,1,2,98,59.9,54.7,4,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t12.jsonl,11
v21.7,13,1,0,1,1,1,2,99,59.9,56.7,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t13.jsonl,0
v21.7,14,0,0,1,1,1,3,98,59.9,55.9,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t14.jsonl,0
v21.7,15,11,0,3,1,1,2,99,59.9,55.6,6,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t15.jsonl,0
v21.7,16,0,1,1,0,0,3,99,59.8,45.9,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t16.jsonl,0
v21.7,17,2,0,1,1,1,1,98,59.9,56.0,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t17.jsonl,0
v21.7,18,2,3,1,0,0,0,99,59.9,54.4,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t18.jsonl,0
v21.7,19,4,0,2,1,1,3,98,60.0,59.6,4,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t19.jsonl,0
v21.7,20,0,0,1,1,1,3,99,59.9,54.4,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t20.jsonl,0
v21.7,21,1,0,1,1,1,2,98,59.9,52.2,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t21.jsonl,0
v21.7,22,1,1,1,1,1,2,99,59.9,54.3,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t22.jsonl,0
v21.7,23,1,2,1,1,1,0,99,59.4,42.4,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t23.jsonl,0
v21.7,24,1,0,1,1,1,2,98,60.0,59.3,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t24.jsonl,0
v21.7,25,15,1,4,0,0,5,99,59.7,45.5,7,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t25.jsonl,0
v21.7,26,0,1,1,1,1,3,99,60.0,58.1,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t26.jsonl,0
v21.7,27,1,1,1,1,1,2,98,59.8,48.0,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t27.jsonl,0
v21.7,28,1,1,1,0,0,0,98,59.7,50.0,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t28.jsonl,0
v21.7,29,2,0,1,1,1,1,99,60.0,58.4,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t29.jsonl,0
v21.7,30,2,0,1,1,1,1,99,59.9,56.3,3,hunter,custom-a6b7c90f-813,survival,0,v21.7-custom-a6b7c90f-813-t30.jsonl,0
v21.7,1,16,6,0,1,1,28,100,59.9,56.4,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t1-noaim.jsonl,0
v21.7,2,12,13,0,1,1,72,101,58.4,43.5,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t2-noaim.jsonl,0
v21.7,3,17,10,0,1,1,72,101,58.7,47.9,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t3-noaim.jsonl,0
v21.7,4,14,12,0,1,1,68,101,58.9,49.8,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t4-noaim.jsonl,0
v21.7,5,13,12,0,1,1,71,101,58.7,46.3,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t5-noaim.jsonl,0
v21.7,6,12,13,0,0,0,71,101,58.7,46.8,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t6-noaim.jsonl,0
v21.7,7,12,13,0,0,0,71,100,58.6,49.2,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t7-noaim.jsonl,0
v21.7,8,27,7,0,0,0,71,101,59.8,56.0,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t8-noaim.jsonl,0
v21.7,9,12,13,0,0,0,71,101,58.8,48.3,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t9-noaim.jsonl,0
v21.7,10,17,10,0,1,1,71,100,59.4,49.8,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t10-noaim.jsonl,0
v21.7,11,15,10,0,1,1,71,100,58.7,49.8,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t11-noaim.jsonl,0
v21.7,12,15,12,0,1,1,72,100,58.7,47.5,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t12-noaim.jsonl,0
v21.7,13,12,11,0,0,0,71,101,59.1,47.9,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t13-noaim.jsonl,0
v21.7,14,17,10,0,0,0,67,101,58.8,46.7,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t14-noaim.jsonl,0
v21.7,15,15,11,0,1,1,56,100,58.8,42.5,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t15-noaim.jsonl,0
v21.7,16,12,13,0,0,0,71,101,58.1,18.0,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t16-noaim.jsonl,0
v21.7,17,14,9,0,1,1,67,100,59.4,49.1,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t17-noaim.jsonl,0
v21.7,18,12,13,0,0,0,71,100,58.7,48.0,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t18-noaim.jsonl,0
v21.7,19,12,11,0,0,0,71,101,58.6,49.0,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t19-noaim.jsonl,0
v21.7,21,22,7,0,1,1,56,101,59.0,49.5,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t21-noaim.jsonl,0
v21.7,22,13,13,0,0,0,71,101,58.5,44.6,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t22-noaim.jsonl,0
v21.7,23,15,10,0,1,1,71,101,58.7,48.9,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t23-noaim.jsonl,0
v21.7,24,15,10,0,1,1,72,100,58.6,49.9,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t24-noaim.jsonl,0
v21.7,25,18,11,0,0,0,71,101,58.5,47.9,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t25-noaim.jsonl,0
v21.7,26,16,3,0,1,1,15,100,59.9,56.0,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t26-noaim.jsonl,0
v21.7,27,21,8,0,1,1,71,100,58.6,45.8,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t27-noaim.jsonl,0
v21.7,28,16,9,0,1,1,64,101,59.0,48.4,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t28-noaim.jsonl,0
v21.7,29,16,1,0,1,1,11,101,60.0,59.2,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t29-noaim.jsonl,0
v21.7,30,24,1,0,1,1,18,100,60.0,59.3,72,passive-nofire,custom-5f697a3b-742,campaign,1,v21.7-custom-5f697a3b-742-t30-noaim.jsonl,0
v21.7,1,29,13,0,0,0,70,100,58.5,48.5,72,passive,custom-5f697a3b-742,campaign,0,v21.7-custom-5f697a3b-742-t1.jsonl,0
v21.7,2,57,5,0,1,1,10,98,59.9,56.5,72,passive,custom-5f697a3b-742,campaign,0,v21.7-custom-5f697a3b-742-t2.jsonl,0
v21.7,3,27,13,0,1,1,70,98,58.6,48.8,72,passive,custom-5f697a3b-742,campaign,0,v21.7-custom-5f697a3b-742-t3.jsonl,0
v21.7,4,31,11,0,1,1,54,99,58.7,37.0,72,passive,custom-5f697a3b-742,campaign,0,v21.7-custom-5f697a3b-742-t4.jsonl,0
v21.7,5,31,9,0,1,1,55,100,59.2,50.3,72,passive,custom-5f697a3b-742,campaign,0,v21.7-custom-5f697a3b-742-t5.jsonl,0
v21.7,6,29,12,0,1,1,72,99,58.6,48.5,72,passive,custom-5f697a3b-742,campaign,0,v21.7-custom-5f697a3b-742-t6.jsonl,0
v21.7,7,43,11,0,1,1,71,99,59.3,49.6,72,passive,custom-5f697a3b-742,campaign,0,v21.7-custom-5f697a3b-742-t7.jsonl,0
v21.7,8,36,12,0,1,1,70,99,58.5,49.3,72,passive,custom-5f697a3b-742,campaign,0,v21.7-custom-5f697a3b-742-t8.jsonl,0
v21.7,9,29,11,0,0,0,69,99,58.4,39.8,72,passive,custom-5f697a3b-742,campaign,0,v21.7-custom-5f697a3b-742-t9.jsonl,0
v21.7,10,33,10,0,0,0,71,98,58.6,48.0,72,passive,custom-5f697a3b-742,campaign,0,v21.7-custom-5f697a3b-742-t10.jsonl,0
v21.7,11,31,13,0,1,1,72,99,58.7,49.4,72,passive,custom-5f697a3b-742,campaign,0,v21.7-custom-5f697a3b-742-t11.jsonl,0
v21.7,12,40,11,0,1,1,72,99,58.4,48.0,72,passive,custom-5f697a3b-742,campaign,0,v21.7-custom-5f697a3b-742-t12.jsonl,0
v21.7,13,31,13,0,0,0,71,99,58.6,47.3,72,passive,custom-5f697a3b-742,campaign,0,v21.7-custom-5f697a3b-742-t13.jsonl,0
v21.7,14,43,12,0,1,1,70,99,58.6,48.0,72,passive,custom-5f697a3b-742,campaign,0,v21.7-custom-5f697a3b-742-t14.jsonl,0
v21.7,15,27,13,0,1,1,72,98,58.5,49.8,72,passive,custom-5f697a3b-742,campaign,0,v21.7-custom-5f697a3b-742-t15.jsonl,0
v21.7,16,39,10,0,0,0,71,99,58.6,43.8,72,passive,custom-5f697a3b-742,campaign,0,v21.7-custom-5f697a3b-742-t16.jsonl,0
